"Système ID",Système,Fournisseur,"Ouverture ID",Ouverture
39,"PremiDoor 76 avec capot alu",Kömmerling,70,"Synego slide Rehau"
39,"PremiDoor 76 avec capot alu",Kömmerling,71,"Slinova A"
39,"PremiDoor 76 avec capot alu",Kömmerling,72,"Slinova D"
39,"PremiDoor 76 avec capot alu",Kömmerling,73,"D Fixe"
39,"PremiDoor 76 avec capot alu",Kömmerling,74,"D OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,75,"D OB+Fixe"
39,"PremiDoor 76 avec capot alu",Kömmerling,76,"D OB+OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,77,"D Mont. Semi-fixe + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,78,"D OB + OB + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,79,"D Fixe + OB + Fixe"
39,"PremiDoor 76 avec capot alu",Kömmerling,80,"Montant Semi-Fixe + OB + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,81,"D OB + Fixe en bas"
39,"PremiDoor 76 avec capot alu",Kömmerling,82,"D OB + Fixe en haut"
39,"PremiDoor 76 avec capot alu",Kömmerling,83,"DA Fixe"
39,"PremiDoor 76 avec capot alu",Kömmerling,84,"DA OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,85,"DA OB + Fixe"
39,"PremiDoor 76 avec capot alu",Kömmerling,86,"DA OB + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,87,"DA Mont. Semi-Fixe + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,88,"DA OB+OB+OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,89,"DA Fixe + OB + Fixe"
39,"PremiDoor 76 avec capot alu",Kömmerling,90,"DA Montant Semi-Fixe + OB + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,91,"DA OB + Fixe en bas"
39,"PremiDoor 76 avec capot alu",Kömmerling,92,"DA OB + Fixe en haut"
39,"PremiDoor 76 avec capot alu",Kömmerling,93,"Porte en bois 1 VTL"
39,"PremiDoor 76 avec capot alu",Kömmerling,94,"Porte en bois 2 VTX"
39,"PremiDoor 76 avec capot alu",Kömmerling,95,"Porte en bois 1 VTL + Imposte"
39,"PremiDoor 76 avec capot alu",Kömmerling,96,"Porte en Bois 1 VTL avec Imposte latérale"
39,"PremiDoor 76 avec capot alu",Kömmerling,97,"Porte en bois avec deux Impostes"
39,"PremiDoor 76 avec capot alu",Kömmerling,98,"Porte en bois/alu 1 VTL"
39,"PremiDoor 76 avec capot alu",Kömmerling,99,"Porte en bois/alu 2 VTX"
39,"PremiDoor 76 avec capot alu",Kömmerling,100,"Porte en bois/alu 1 VTL + Imposte"
39,"PremiDoor 76 avec capot alu",Kömmerling,101,"Porte en bois 1 VTL avec Imposte Laterale"
39,"PremiDoor 76 avec capot alu",Kömmerling,102,"Porte en bois avec deux Impostes"
39,"PremiDoor 76 avec capot alu",Kömmerling,103,"D HS-A"
39,"PremiDoor 76 avec capot alu",Kömmerling,104,"D HS-C"
39,"PremiDoor 76 avec capot alu",Kömmerling,105,"DA HS-A"
39,"PremiDoor 76 avec capot alu",Kömmerling,106,"DA HS-C"
39,"PremiDoor 76 avec capot alu",Kömmerling,107,"Alu Fixe"
39,"PremiDoor 76 avec capot alu",Kömmerling,108,"Alu OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,109,"Alu OF + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,110,"Alu OB + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,111,"Alu OF + OB + OB"
39,"PremiDoor 76 avec capot alu",Kömmerling,112,"Alu OB + Fixe lateral"
39,"PremiDoor 76 avec capot alu",Kömmerling,113,"Alu OB + Imposte en haut"
39,"PremiDoor 76 avec capot alu",Kömmerling,114,"Porte d’entréee alu ext 1 VTL"
39,"PremiDoor 76 avec capot alu",Kömmerling,115,"Porte d’entree alu ext 2 VTX"
39,"PremiDoor 76 avec capot alu",Kömmerling,116,"Porte entree alu ext 1 VTL / Imposte"
39,"PremiDoor 76 avec capot alu",Kömmerling,117,"Porte d’entrée alu ext 1 VTL / Imposte en haut"
39,"PremiDoor 76 avec capot alu",Kömmerling,118,"Porte d’entréee alu int 1 VTL"
39,"PremiDoor 76 avec capot alu",Kömmerling,119,"Porte d’entree alu int 2 VTX"
39,"PremiDoor 76 avec capot alu",Kömmerling,120,"Porte entree alu int 1 VTL / Imposte"
39,"PremiDoor 76 avec capot alu",Kömmerling,121,"Porte d’entrée alu int 1 VTL / Imposte en haut"
39,"PremiDoor 76 avec capot alu",Kömmerling,122,"Porte alu vitree"
39,"PremiDoor 76 avec capot alu",Kömmerling,123,"Porte alu pleines sans verre"
39,"PremiDoor 76 avec capot alu",Kömmerling,124,"Porte alu vitree et Imposte"
39,"PremiDoor 76 avec capot alu",Kömmerling,125,"Porte pleine alu sans verre avec Imposte"
39,"PremiDoor 76 avec capot alu",Kömmerling,126,"Porte alu vitrée"
39,"PremiDoor 76 avec capot alu",Kömmerling,127,"Portes alu pleines sans verre"
39,"PremiDoor 76 avec capot alu",Kömmerling,128,"Porte alu vitree et Imposte"
39,"PremiDoor 76 avec capot alu",Kömmerling,129,"Porte pleine alu sans verre avec imposte"
39,"PremiDoor 76 avec capot alu",Kömmerling,130,"HS alu schema A FR"
39,"PremiDoor 76 avec capot alu",Kömmerling,131,"HS alu schema A 2 VTX FR"
39,"PremiDoor 76 avec capot alu",Kömmerling,132,"HS Alu schema D FR"
39,"PremiDoor 76 avec capot alu",Kömmerling,133,"MDS Schema A"
39,"PremiDoor 76 avec capot alu",Kömmerling,134,"MDS Schema A + Cylindre"
39,"PremiDoor 76 avec capot alu",Kömmerling,135,"MDS Schema D"
39,"PremiDoor 76 avec capot alu",Kömmerling,136,"MDS Schema D + Cylindre"
40,"Synego HS",Rehau,1,Fixe
40,"Synego HS",Rehau,2,OB
40,"Synego HS",Rehau,3,"2 VTX + OF + OB montant semi-fixe"
40,"Synego HS",Rehau,4,"2 VTX OB montant fixe"
40,"Synego HS",Rehau,5,"3 VTX OF + OB + OB"
40,"Synego HS",Rehau,6,"OB + fixe"
40,"Synego HS",Rehau,7,"Fixe + OB + fixe"
40,"Synego HS",Rehau,8,"OB + Imposte en haut"
40,"Synego HS",Rehau,9,"OB + Fixe en bas"
40,"Synego HS",Rehau,10,"2 VT OF + OB Montant semi fixe + Imposte"
40,"Synego HS",Rehau,11,"OB + Seuil"
40,"Synego HS",Rehau,12,"Montant semi-fixe + OB + Seuil"
40,"Synego HS",Rehau,13,"OB + Fixe en haut + Seuil"
40,"Synego HS",Rehau,14,"OB + Fixe latéral + Seuil"
40,"Synego HS",Rehau,15,"OB + Double poignée de fenêtre"
40,"Synego HS",Rehau,16,"Montant semi-fixe + OB + double poignée de fenêtre"
40,"Synego HS",Rehau,17,"OB + Fixe en haut + Double poignée de fenêtre"
40,"Synego HS",Rehau,18,"OB + Fixe latéral + Double poignée de fenêtre"
40,"Synego HS",Rehau,19,"OB + Fixe latéral + Double poignée de fenêtre + Seuil alu"
40,"Synego HS",Rehau,20,"OB + Fixe en haut + Double poignée de fenêtre + Seuil Alu"
40,"Synego HS",Rehau,21,"OB + Double poignée de fenêtre + Seuil alu"
40,"Synego HS",Rehau,22,"Montant semi-fixe + OB + Double poignée de fenêtre + Seuil Alu"
40,"Synego HS",Rehau,23,"OF + Double poignée à relevage"
40,"Synego HS",Rehau,24,"Montant semi-fixe + R + Double poignée à relevage"
40,"Synego HS",Rehau,25,"OF + Fixe en haut + Double poignée à relevage"
40,"Synego HS",Rehau,26,"OF + Fixe lateral + Double poignée à relevage + Dormant STD en bas"
40,"Synego HS",Rehau,27,"OF + Double poignée à relevage + Seuil alu"
40,"Synego HS",Rehau,28,"Montant semi-fixe + R + Double poignée à relevage + Seuil alu"
40,"Synego HS",Rehau,29,"OF + Fixe en haut + Double poignée à relevage + Seuil alu"
40,"Synego HS",Rehau,30,"OF + Fixe lateral + Double poignée à relevage + Seuil alu"
40,"Synego HS",Rehau,31,"Fenêtre pivotante (AD)"
40,"Synego HS",Rehau,32,"Pognée centrée"
40,"Synego HS",Rehau,33,"Fenêtre ronde"
40,"Synego HS",Rehau,34,Demi-circle
40,"Synego HS",Rehau,35,Triangle
40,"Synego HS",Rehau,49,"Portre ouverture vers l’intérieur"
40,"Synego HS",Rehau,50,"Porte ouverture vers l’intérieur Montant Semi-Fixe + OF"
40,"Synego HS",Rehau,51,"Porte ouverture vers l’intérieur + Impo en haut"
40,"Synego HS",Rehau,52,"Porte ouverture vers l’intérieur + fixe latéral"
40,"Synego HS",Rehau,53,"Porte ouverture vers l’extérieur"
40,"Synego HS",Rehau,54,"Porte ouverture vers l’extérieur montant Semi-Fixe"
40,"Synego HS",Rehau,55,"Porte de service ouverture vers l'intérieur + Seuil Alu"
40,"Synego HS",Rehau,56,"Porte de service ouverture vers l'intérieur + Fixe latéral"
40,"Synego HS",Rehau,57,"Porte de service ouverture vers l'intérieur + Fixe en haut"
40,"Synego HS",Rehau,58,"Porte de service ouverture vers l’extérieur"
40,"Synego HS",Rehau,61,"HS  STD Schema A"
40,"Synego HS",Rehau,62,"HS STD Schema C"
40,"Synego HS",Rehau,63,"HS Schemat G-A"
40,"Synego HS",Rehau,64,"Translation Schema A"
40,"Synego HS",Rehau,65,"Translation Schema C"
40,"Synego HS",Rehau,66,"Translation Schema A+ Double poignée"
40,"Synego HS",Rehau,67,"Translation Schema A Semi-automatique"
40,"Synego HS",Rehau,68,"Translation Schema C Semi-automatique"
40,"Synego HS",Rehau,69,"Premislide Kömmerling"
40,"Synego HS",Rehau,70,"Synego slide Rehau"
40,"Synego HS",Rehau,71,"Slinova A"
40,"Synego HS",Rehau,72,"Slinova D"
40,"Synego HS",Rehau,73,"D Fixe"
40,"Synego HS",Rehau,74,"D OB"
40,"Synego HS",Rehau,75,"D OB+Fixe"
40,"Synego HS",Rehau,76,"D OB+OB"
40,"Synego HS",Rehau,77,"D Mont. Semi-fixe + OB"
40,"Synego HS",Rehau,78,"D OB + OB + OB"
40,"Synego HS",Rehau,79,"D Fixe + OB + Fixe"
40,"Synego HS",Rehau,80,"Montant Semi-Fixe + OB + OB"
40,"Synego HS",Rehau,81,"D OB + Fixe en bas"
40,"Synego HS",Rehau,82,"D OB + Fixe en haut"
40,"Synego HS",Rehau,83,"DA Fixe"
40,"Synego HS",Rehau,84,"DA OB"
40,"Synego HS",Rehau,85,"DA OB + Fixe"
40,"Synego HS",Rehau,86,"DA OB + OB"
40,"Synego HS",Rehau,87,"DA Mont. Semi-Fixe + OB"
40,"Synego HS",Rehau,88,"DA OB+OB+OB"
40,"Synego HS",Rehau,89,"DA Fixe + OB + Fixe"
40,"Synego HS",Rehau,90,"DA Montant Semi-Fixe + OB + OB"
40,"Synego HS",Rehau,91,"DA OB + Fixe en bas"
40,"Synego HS",Rehau,92,"DA OB + Fixe en haut"
40,"Synego HS",Rehau,93,"Porte en bois 1 VTL"
40,"Synego HS",Rehau,94,"Porte en bois 2 VTX"
40,"Synego HS",Rehau,95,"Porte en bois 1 VTL + Imposte"
40,"Synego HS",Rehau,96,"Porte en Bois 1 VTL avec Imposte latérale"
40,"Synego HS",Rehau,97,"Porte en bois avec deux Impostes"
40,"Synego HS",Rehau,98,"Porte en bois/alu 1 VTL"
40,"Synego HS",Rehau,99,"Porte en bois/alu 2 VTX"
40,"Synego HS",Rehau,100,"Porte en bois/alu 1 VTL + Imposte"
40,"Synego HS",Rehau,101,"Porte en bois 1 VTL avec Imposte Laterale"
40,"Synego HS",Rehau,102,"Porte en bois avec deux Impostes"
40,"Synego HS",Rehau,103,"D HS-A"
40,"Synego HS",Rehau,104,"D HS-C"
40,"Synego HS",Rehau,105,"DA HS-A"
40,"Synego HS",Rehau,106,"DA HS-C"
40,"Synego HS",Rehau,107,"Alu Fixe"
40,"Synego HS",Rehau,108,"Alu OB"
40,"Synego HS",Rehau,109,"Alu OF + OB"
40,"Synego HS",Rehau,110,"Alu OB + OB"
40,"Synego HS",Rehau,111,"Alu OF + OB + OB"
40,"Synego HS",Rehau,112,"Alu OB + Fixe lateral"
40,"Synego HS",Rehau,113,"Alu OB + Imposte en haut"
40,"Synego HS",Rehau,114,"Porte d’entréee alu ext 1 VTL"
40,"Synego HS",Rehau,115,"Porte d’entree alu ext 2 VTX"
40,"Synego HS",Rehau,116,"Porte entree alu ext 1 VTL / Imposte"
40,"Synego HS",Rehau,117,"Porte d’entrée alu ext 1 VTL / Imposte en haut"
40,"Synego HS",Rehau,118,"Porte d’entréee alu int 1 VTL"
40,"Synego HS",Rehau,119,"Porte d’entree alu int 2 VTX"
40,"Synego HS",Rehau,120,"Porte entree alu int 1 VTL / Imposte"
40,"Synego HS",Rehau,121,"Porte d’entrée alu int 1 VTL / Imposte en haut"
40,"Synego HS",Rehau,122,"Porte alu vitree"
40,"Synego HS",Rehau,123,"Porte alu pleines sans verre"
40,"Synego HS",Rehau,124,"Porte alu vitree et Imposte"
40,"Synego HS",Rehau,125,"Porte pleine alu sans verre avec Imposte"
40,"Synego HS",Rehau,126,"Porte alu vitrée"
40,"Synego HS",Rehau,127,"Portes alu pleines sans verre"
40,"Synego HS",Rehau,128,"Porte alu vitree et Imposte"
40,"Synego HS",Rehau,129,"Porte pleine alu sans verre avec imposte"
40,"Synego HS",Rehau,130,"HS alu schema A FR"
40,"Synego HS",Rehau,131,"HS alu schema A 2 VTX FR"
40,"Synego HS",Rehau,132,"HS Alu schema D FR"
40,"Synego HS",Rehau,133,"MDS Schema A"
40,"Synego HS",Rehau,134,"MDS Schema A + Cylindre"
40,"Synego HS",Rehau,135,"MDS Schema D"
40,"Synego HS",Rehau,136,"MDS Schema D + Cylindre"
41,"Synego HS avec capot alu",Rehau,1,Fixe
41,"Synego HS avec capot alu",Rehau,2,OB
41,"Synego HS avec capot alu",Rehau,3,"2 VTX + OF + OB montant semi-fixe"
41,"Synego HS avec capot alu",Rehau,4,"2 VTX OB montant fixe"
41,"Synego HS avec capot alu",Rehau,5,"3 VTX OF + OB + OB"
41,"Synego HS avec capot alu",Rehau,6,"OB + fixe"
41,"Synego HS avec capot alu",Rehau,7,"Fixe + OB + fixe"
41,"Synego HS avec capot alu",Rehau,8,"OB + Imposte en haut"
41,"Synego HS avec capot alu",Rehau,9,"OB + Fixe en bas"
41,"Synego HS avec capot alu",Rehau,10,"2 VT OF + OB Montant semi fixe + Imposte"
41,"Synego HS avec capot alu",Rehau,11,"OB + Seuil"
41,"Synego HS avec capot alu",Rehau,12,"Montant semi-fixe + OB + Seuil"
41,"Synego HS avec capot alu",Rehau,13,"OB + Fixe en haut + Seuil"
41,"Synego HS avec capot alu",Rehau,14,"OB + Fixe latéral + Seuil"
41,"Synego HS avec capot alu",Rehau,15,"OB + Double poignée de fenêtre"
41,"Synego HS avec capot alu",Rehau,16,"Montant semi-fixe + OB + double poignée de fenêtre"
41,"Synego HS avec capot alu",Rehau,17,"OB + Fixe en haut + Double poignée de fenêtre"
41,"Synego HS avec capot alu",Rehau,18,"OB + Fixe latéral + Double poignée de fenêtre"
41,"Synego HS avec capot alu",Rehau,19,"OB + Fixe latéral + Double poignée de fenêtre + Seuil alu"
41,"Synego HS avec capot alu",Rehau,20,"OB + Fixe en haut + Double poignée de fenêtre + Seuil Alu"
41,"Synego HS avec capot alu",Rehau,21,"OB + Double poignée de fenêtre + Seuil alu"
41,"Synego HS avec capot alu",Rehau,22,"Montant semi-fixe + OB + Double poignée de fenêtre + Seuil Alu"
41,"Synego HS avec capot alu",Rehau,23,"OF + Double poignée à relevage"
41,"Synego HS avec capot alu",Rehau,24,"Montant semi-fixe + R + Double poignée à relevage"
41,"Synego HS avec capot alu",Rehau,25,"OF + Fixe en haut + Double poignée à relevage"
41,"Synego HS avec capot alu",Rehau,26,"OF + Fixe lateral + Double poignée à relevage + Dormant STD en bas"
41,"Synego HS avec capot alu",Rehau,27,"OF + Double poignée à relevage + Seuil alu"
41,"Synego HS avec capot alu",Rehau,28,"Montant semi-fixe + R + Double poignée à relevage + Seuil alu"
41,"Synego HS avec capot alu",Rehau,29,"OF + Fixe en haut + Double poignée à relevage + Seuil alu"
41,"Synego HS avec capot alu",Rehau,30,"OF + Fixe lateral + Double poignée à relevage + Seuil alu"
41,"Synego HS avec capot alu",Rehau,31,"Fenêtre pivotante (AD)"
41,"Synego HS avec capot alu",Rehau,32,"Pognée centrée"
41,"Synego HS avec capot alu",Rehau,33,"Fenêtre ronde"
41,"Synego HS avec capot alu",Rehau,34,Demi-circle
41,"Synego HS avec capot alu",Rehau,35,Triangle
41,"Synego HS avec capot alu",Rehau,49,"Portre ouverture vers l’intérieur"
41,"Synego HS avec capot alu",Rehau,50,"Porte ouverture vers l’intérieur Montant Semi-Fixe + OF"
41,"Synego HS avec capot alu",Rehau,51,"Porte ouverture vers l’intérieur + Impo en haut"
41,"Synego HS avec capot alu",Rehau,52,"Porte ouverture vers l’intérieur + fixe latéral"
41,"Synego HS avec capot alu",Rehau,53,"Porte ouverture vers l’extérieur"
41,"Synego HS avec capot alu",Rehau,54,"Porte ouverture vers l’extérieur montant Semi-Fixe"
41,"Synego HS avec capot alu",Rehau,55,"Porte de service ouverture vers l'intérieur + Seuil Alu"
41,"Synego HS avec capot alu",Rehau,56,"Porte de service ouverture vers l'intérieur + Fixe latéral"
41,"Synego HS avec capot alu",Rehau,57,"Porte de service ouverture vers l'intérieur + Fixe en haut"
41,"Synego HS avec capot alu",Rehau,58,"Porte de service ouverture vers l’extérieur"
41,"Synego HS avec capot alu",Rehau,61,"HS  STD Schema A"
41,"Synego HS avec capot alu",Rehau,62,"HS STD Schema C"
41,"Synego HS avec capot alu",Rehau,63,"HS Schemat G-A"
41,"Synego HS avec capot alu",Rehau,64,"Translation Schema A"
41,"Synego HS avec capot alu",Rehau,65,"Translation Schema C"
41,"Synego HS avec capot alu",Rehau,66,"Translation Schema A+ Double poignée"
41,"Synego HS avec capot alu",Rehau,67,"Translation Schema A Semi-automatique"
41,"Synego HS avec capot alu",Rehau,68,"Translation Schema C Semi-automatique"
41,"Synego HS avec capot alu",Rehau,69,"Premislide Kömmerling"
41,"Synego HS avec capot alu",Rehau,70,"Synego slide Rehau"
41,"Synego HS avec capot alu",Rehau,71,"Slinova A"
41,"Synego HS avec capot alu",Rehau,72,"Slinova D"
41,"Synego HS avec capot alu",Rehau,73,"D Fixe"
41,"Synego HS avec capot alu",Rehau,74,"D OB"
41,"Synego HS avec capot alu",Rehau,75,"D OB+Fixe"
41,"Synego HS avec capot alu",Rehau,76,"D OB+OB"
41,"Synego HS avec capot alu",Rehau,77,"D Mont. Semi-fixe + OB"
41,"Synego HS avec capot alu",Rehau,78,"D OB + OB + OB"
41,"Synego HS avec capot alu",Rehau,79,"D Fixe + OB + Fixe"
41,"Synego HS avec capot alu",Rehau,80,"Montant Semi-Fixe + OB + OB"
41,"Synego HS avec capot alu",Rehau,81,"D OB + Fixe en bas"
41,"Synego HS avec capot alu",Rehau,82,"D OB + Fixe en haut"
41,"Synego HS avec capot alu",Rehau,83,"DA Fixe"
41,"Synego HS avec capot alu",Rehau,84,"DA OB"
41,"Synego HS avec capot alu",Rehau,85,"DA OB + Fixe"
41,"Synego HS avec capot alu",Rehau,86,"DA OB + OB"
41,"Synego HS avec capot alu",Rehau,87,"DA Mont. Semi-Fixe + OB"
41,"Synego HS avec capot alu",Rehau,88,"DA OB+OB+OB"
41,"Synego HS avec capot alu",Rehau,89,"DA Fixe + OB + Fixe"
41,"Synego HS avec capot alu",Rehau,90,"DA Montant Semi-Fixe + OB + OB"
41,"Synego HS avec capot alu",Rehau,91,"DA OB + Fixe en bas"
41,"Synego HS avec capot alu",Rehau,92,"DA OB + Fixe en haut"
41,"Synego HS avec capot alu",Rehau,93,"Porte en bois 1 VTL"
41,"Synego HS avec capot alu",Rehau,94,"Porte en bois 2 VTX"
41,"Synego HS avec capot alu",Rehau,95,"Porte en bois 1 VTL + Imposte"
41,"Synego HS avec capot alu",Rehau,96,"Porte en Bois 1 VTL avec Imposte latérale"
41,"Synego HS avec capot alu",Rehau,97,"Porte en bois avec deux Impostes"
41,"Synego HS avec capot alu",Rehau,98,"Porte en bois/alu 1 VTL"
41,"Synego HS avec capot alu",Rehau,99,"Porte en bois/alu 2 VTX"
41,"Synego HS avec capot alu",Rehau,100,"Porte en bois/alu 1 VTL + Imposte"
41,"Synego HS avec capot alu",Rehau,101,"Porte en bois 1 VTL avec Imposte Laterale"
41,"Synego HS avec capot alu",Rehau,102,"Porte en bois avec deux Impostes"
41,"Synego HS avec capot alu",Rehau,103,"D HS-A"
41,"Synego HS avec capot alu",Rehau,104,"D HS-C"
41,"Synego HS avec capot alu",Rehau,105,"DA HS-A"
41,"Synego HS avec capot alu",Rehau,106,"DA HS-C"
41,"Synego HS avec capot alu",Rehau,107,"Alu Fixe"
41,"Synego HS avec capot alu",Rehau,108,"Alu OB"
41,"Synego HS avec capot alu",Rehau,109,"Alu OF + OB"
41,"Synego HS avec capot alu",Rehau,110,"Alu OB + OB"
41,"Synego HS avec capot alu",Rehau,111,"Alu OF + OB + OB"
41,"Synego HS avec capot alu",Rehau,112,"Alu OB + Fixe lateral"
41,"Synego HS avec capot alu",Rehau,113,"Alu OB + Imposte en haut"
41,"Synego HS avec capot alu",Rehau,114,"Porte d’entréee alu ext 1 VTL"
41,"Synego HS avec capot alu",Rehau,115,"Porte d’entree alu ext 2 VTX"
41,"Synego HS avec capot alu",Rehau,116,"Porte entree alu ext 1 VTL / Imposte"
41,"Synego HS avec capot alu",Rehau,117,"Porte d’entrée alu ext 1 VTL / Imposte en haut"
41,"Synego HS avec capot alu",Rehau,118,"Porte d’entréee alu int 1 VTL"
41,"Synego HS avec capot alu",Rehau,119,"Porte d’entree alu int 2 VTX"
41,"Synego HS avec capot alu",Rehau,120,"Porte entree alu int 1 VTL / Imposte"
41,"Synego HS avec capot alu",Rehau,121,"Porte d’entrée alu int 1 VTL / Imposte en haut"
41,"Synego HS avec capot alu",Rehau,122,"Porte alu vitree"
41,"Synego HS avec capot alu",Rehau,123,"Porte alu pleines sans verre"
41,"Synego HS avec capot alu",Rehau,124,"Porte alu vitree et Imposte"
41,"Synego HS avec capot alu",Rehau,125,"Porte pleine alu sans verre avec Imposte"
41,"Synego HS avec capot alu",Rehau,126,"Porte alu vitrée"
41,"Synego HS avec capot alu",Rehau,127,"Portes alu pleines sans verre"
41,"Synego HS avec capot alu",Rehau,128,"Porte alu vitree et Imposte"
41,"Synego HS avec capot alu",Rehau,129,"Porte pleine alu sans verre avec imposte"
41,"Synego HS avec capot alu",Rehau,130,"HS alu schema A FR"
41,"Synego HS avec capot alu",Rehau,131,"HS alu schema A 2 VTX FR"
41,"Synego HS avec capot alu",Rehau,132,"HS Alu schema D FR"
41,"Synego HS avec capot alu",Rehau,133,"MDS Schema A"
41,"Synego HS avec capot alu",Rehau,134,"MDS Schema A + Cylindre"
41,"Synego HS avec capot alu",Rehau,135,"MDS Schema D"
41,"Synego HS avec capot alu",Rehau,136,"MDS Schema D + Cylindre"
42,"LivIng Slide",Schüco,1,Fixe
42,"LivIng Slide",Schüco,2,OB
42,"LivIng Slide",Schüco,3,"2 VTX + OF + OB montant semi-fixe"
42,"LivIng Slide",Schüco,4,"2 VTX OB montant fixe"
42,"LivIng Slide",Schüco,5,"3 VTX OF + OB + OB"
42,"LivIng Slide",Schüco,6,"OB + fixe"
42,"LivIng Slide",Schüco,7,"Fixe + OB + fixe"
42,"LivIng Slide",Schüco,8,"OB + Imposte en haut"
42,"LivIng Slide",Schüco,9,"OB + Fixe en bas"
42,"LivIng Slide",Schüco,10,"2 VT OF + OB Montant semi fixe + Imposte"
42,"LivIng Slide",Schüco,11,"OB + Seuil"
42,"LivIng Slide",Schüco,12,"Montant semi-fixe + OB + Seuil"
42,"LivIng Slide",Schüco,13,"OB + Fixe en haut + Seuil"
42,"LivIng Slide",Schüco,14,"OB + Fixe latéral + Seuil"
42,"LivIng Slide",Schüco,15,"OB + Double poignée de fenêtre"
42,"LivIng Slide",Schüco,16,"Montant semi-fixe + OB + double poignée de fenêtre"
42,"LivIng Slide",Schüco,17,"OB + Fixe en haut + Double poignée de fenêtre"
42,"LivIng Slide",Schüco,18,"OB + Fixe latéral + Double poignée de fenêtre"
42,"LivIng Slide",Schüco,19,"OB + Fixe latéral + Double poignée de fenêtre + Seuil alu"
42,"LivIng Slide",Schüco,20,"OB + Fixe en haut + Double poignée de fenêtre + Seuil Alu"
42,"LivIng Slide",Schüco,21,"OB + Double poignée de fenêtre + Seuil alu"
42,"LivIng Slide",Schüco,22,"Montant semi-fixe + OB + Double poignée de fenêtre + Seuil Alu"
42,"LivIng Slide",Schüco,23,"OF + Double poignée à relevage"
42,"LivIng Slide",Schüco,24,"Montant semi-fixe + R + Double poignée à relevage"
42,"LivIng Slide",Schüco,25,"OF + Fixe en haut + Double poignée à relevage"
42,"LivIng Slide",Schüco,26,"OF + Fixe lateral + Double poignée à relevage + Dormant STD en bas"
42,"LivIng Slide",Schüco,27,"OF + Double poignée à relevage + Seuil alu"
42,"LivIng Slide",Schüco,28,"Montant semi-fixe + R + Double poignée à relevage + Seuil alu"
42,"LivIng Slide",Schüco,29,"OF + Fixe en haut + Double poignée à relevage + Seuil alu"
42,"LivIng Slide",Schüco,30,"OF + Fixe lateral + Double poignée à relevage + Seuil alu"
42,"LivIng Slide",Schüco,31,"Fenêtre pivotante (AD)"
42,"LivIng Slide",Schüco,32,"Pognée centrée"
42,"LivIng Slide",Schüco,33,"Fenêtre ronde"
42,"LivIng Slide",Schüco,34,Demi-circle
42,"LivIng Slide",Schüco,35,Triangle
42,"LivIng Slide",Schüco,49,"Portre ouverture vers l’intérieur"
42,"LivIng Slide",Schüco,50,"Porte ouverture vers l’intérieur Montant Semi-Fixe + OF"
42,"LivIng Slide",Schüco,51,"Porte ouverture vers l’intérieur + Impo en haut"
42,"LivIng Slide",Schüco,52,"Porte ouverture vers l’intérieur + fixe latéral"
42,"LivIng Slide",Schüco,53,"Porte ouverture vers l’extérieur"
42,"LivIng Slide",Schüco,54,"Porte ouverture vers l’extérieur montant Semi-Fixe"
42,"LivIng Slide",Schüco,55,"Porte de service ouverture vers l'intérieur + Seuil Alu"
42,"LivIng Slide",Schüco,56,"Porte de service ouverture vers l'intérieur + Fixe latéral"
42,"LivIng Slide",Schüco,57,"Porte de service ouverture vers l'intérieur + Fixe en haut"
42,"LivIng Slide",Schüco,58,"Porte de service ouverture vers l’extérieur"
42,"LivIng Slide",Schüco,61,"HS  STD Schema A"
42,"LivIng Slide",Schüco,62,"HS STD Schema C"
42,"LivIng Slide",Schüco,63,"HS Schemat G-A"
42,"LivIng Slide",Schüco,64,"Translation Schema A"
42,"LivIng Slide",Schüco,65,"Translation Schema C"
42,"LivIng Slide",Schüco,66,"Translation Schema A+ Double poignée"
42,"LivIng Slide",Schüco,67,"Translation Schema A Semi-automatique"
42,"LivIng Slide",Schüco,68,"Translation Schema C Semi-automatique"
42,"LivIng Slide",Schüco,69,"Premislide Kömmerling"
42,"LivIng Slide",Schüco,70,"Synego slide Rehau"
42,"LivIng Slide",Schüco,71,"Slinova A"
42,"LivIng Slide",Schüco,72,"Slinova D"
42,"LivIng Slide",Schüco,73,"D Fixe"
42,"LivIng Slide",Schüco,74,"D OB"
42,"LivIng Slide",Schüco,75,"D OB+Fixe"
42,"LivIng Slide",Schüco,76,"D OB+OB"
42,"LivIng Slide",Schüco,77,"D Mont. Semi-fixe + OB"
42,"LivIng Slide",Schüco,78,"D OB + OB + OB"
42,"LivIng Slide",Schüco,79,"D Fixe + OB + Fixe"
42,"LivIng Slide",Schüco,80,"Montant Semi-Fixe + OB + OB"
